"","Sample","Target","CopiesPeruL","DyeNames","PoissonConfMax","PoissonConfMin","Accepted.Droplets","Positives","Negatives","Site","Date","Location"
"7253","PosCtl-31","N2",26.5801315307617,"FAM/HEX",29.7788219451904,23.3901176452637,11907,266,11641,"NA",NA,NA
"7254","PosCtl-31","RP",20.4314041137695,"HEX",23.2316741943359,17.6377868652344,11907,205,11702,"NA",NA,NA
"7285","NTC-32","N1",0,"FAM",0.346357315778732,0,10178,0,10178,"NA",NA,NA
"7286","NTC-32","N2",0,"FAM/HEX",0.346357315778732,0,10178,0,10178,"NA",NA,NA
"7287","NTC-32","RP",0,"HEX",0.346357315778732,0,10178,0,10178,"NA",NA,NA
"7288","NTC-32","N1",0,"FAM",0.32556277513504,0,10828,0,10828,"NA",NA,NA
"7289","NTC-32","N2",0,"FAM/HEX",0.32556277513504,0,10828,0,10828,"NA",NA,NA
"7290","NTC-32","RP",0,"HEX",0.32556277513504,0,10828,0,10828,"NA",NA,NA
"7321","EB-32","N1",0,"FAM",0.319425910711288,0,11036,0,11036,"NA",09/28/20,NA
"7322","EB-32","N2",0,"FAM/HEX",0.319425910711288,0,11036,0,11036,"NA",09/28/20,NA
"7323","EB-32","RP",0,"HEX",0.319425910711288,0,11036,0,11036,"NA",09/28/20,NA
"7324","EB-32","N1",0,"FAM",0.309252500534058,0,11399,0,11399,"NA",09/28/20,NA
"7325","EB-32","N2",0,"FAM/HEX",0.309252500534058,0,11399,0,11399,"NA",09/28/20,NA
"7326","EB-32","RP",0,"HEX",0.309252500534058,0,11399,0,11399,"NA",09/28/20,NA
"7501","NegCtl-32","N1",0,"FAM",0.328230708837509,0,10740,0,10740,"NA",NA,NA
"7502","NegCtl-32","N2",0.219102457165718,"FAM/HEX",0.701929211616516,0.0331913977861404,10740,2,10738,"NA",NA,NA
"7503","NegCtl-32","RP",16.2137451171875,"HEX",18.8377742767334,13.5955572128296,10740,147,10593,"NA",NA,NA
"7504","NegCtl-32","N1",0,"FAM",0.363165736198425,0,9707,0,9707,"NA",NA,NA
"7505","NegCtl-32","N2",0,"FAM/HEX",0.363165736198425,0,9707,0,9707,"NA",NA,NA
"7506","NegCtl-32","RP",13.040207862854,"HEX",15.5136814117432,10.5719223022461,9707,107,9600,"NA",NA,NA
"7537","PosCtl-32","N1",19.2069034576416,"FAM",22.513313293457,15.9097604751587,8028,130,7898,"NA",NA,NA
"7538","PosCtl-32","N2",19.2069034576416,"FAM/HEX",22.513313293457,15.9097604751587,8028,130,7898,"NA",NA,NA
"7539","PosCtl-32","RP",16.2315082550049,"HEX",19.2687721252441,13.2020645141602,8028,110,7918,"NA",NA,NA
"7540","PosCtl-32","N1",18.549430847168,"FAM",21.316873550415,15.7884817123413,11059,173,10886,"NA",NA,NA
"7541","PosCtl-32","N2",19.3061771392822,"FAM/HEX",22.1300296783447,16.489086151123,11059,180,10879,"NA",NA,NA
"7542","PosCtl-32","RP",22.6633472442627,"HEX",25.7253856658936,19.6092567443848,11059,211,10848,"NA",NA,NA
"7573","NTC-33","N1",0,"FAM",0.236169070005417,0,14926,0,14926,"NA",NA,NA
"7574","NTC-33","N2",0,"FAM/HEX",0.236169070005417,0,14926,0,14926,"NA",NA,NA
"7575","NTC-33","RP",0.0788228586316109,"HEX",0.376505613327026,0.00331045361235738,14926,1,14925,"NA",NA,NA
"7576","NTC-33","N1",0,"FAM",0.271664083003998,0,12976,0,12976,"NA",NA,NA
"7577","NTC-33","N2",0,"FAM/HEX",0.271664083003998,0,12976,0,12976,"NA",NA,NA
"7578","NTC-33","RP",0,"HEX",0.271664083003998,0,12976,0,12976,"NA",NA,NA
"7609","EB-33","N1",0,"FAM",0.24347773194313,0,14478,0,14478,"NA",10/01/20,NA
"7610","EB-33","N2",0,"FAM/HEX",0.24347773194313,0,14478,0,14478,"NA",10/01/20,NA
"7611","EB-33","RP",0.0812619924545288,"HEX",0.388157933950424,0.00341289094649255,14478,1,14477,"NA",10/01/20,NA
"7612","EB-33","N1",0,"FAM",0.214456841349602,0,16437,0,16437,"NA",10/01/20,NA
"7613","EB-33","N2",0,"FAM/HEX",0.214456841349602,0,16437,0,16437,"NA",10/01/20,NA
"7614","EB-33","RP",0,"HEX",0.214456841349602,0,16437,0,16437,"NA",10/01/20,NA
"7789","NegCtl-33","N1",0,"FAM",0.245564177632332,0,14355,0,14355,"NA",NA,NA
"7790","NegCtl-33","N2",0,"FAM/HEX",0.245564177632332,0,14355,0,14355,"NA",NA,NA
"7791","NegCtl-33","RP",20.8362045288086,"HEX",23.4116649627686,18.2663650512695,14355,252,14103,"NA",NA,NA
"7792","NegCtl-33","N1",0,"FAM",0.243376865983009,0,14484,0,14484,"NA",NA,NA
"7793","NegCtl-33","N2",0,"FAM/HEX",0.243376865983009,0,14484,0,14484,"NA",NA,NA
"7794","NegCtl-33","RP",21.8895988464355,"HEX",24.5182304382324,19.2668285369873,14484,267,14217,"NA",NA,NA
"7825","PosCtl-33","N1",22.6956653594971,"FAM",25.4418811798096,19.9558448791504,13765,263,13502,"NA",NA,NA
"7826","PosCtl-33","N2",24.0033893585205,"FAM/HEX",26.8284969329834,21.1850490570068,13765,278,13487,"NA",NA,NA
"7827","PosCtl-33","RP",22.260082244873,"HEX",24.9795322418213,19.5468997955322,13765,258,13507,"NA",NA,NA
"7828","PosCtl-33","N1",26.2937831878662,"FAM",29.2245292663574,23.3703193664551,14026,310,13716,"NA",NA,NA
"7829","PosCtl-33","N2",27.0659980773926,"FAM/HEX",30.0400123596191,24.0994834899902,14026,319,13707,"NA",NA,NA
"7830","PosCtl-33","RP",23.8089752197266,"HEX",26.5961570739746,21.0283813476562,14026,281,13745,"NA",NA,NA
"7861","NTC-34","N1",0,"FAM",0.289729595184326,0,12167,0,12167,"NA",NA,NA
"7862","NTC-34","N2",0,"FAM/HEX",0.289729595184326,0,12167,0,12167,"NA",NA,NA
"7863","NTC-34","RP",0,"HEX",0.289729595184326,0,12167,0,12167,"NA",NA,NA
"7864","NTC-34","N1",0,"FAM",0.272251605987549,0,12948,0,12948,"NA",NA,NA
"7865","NTC-34","N2",0,"FAM/HEX",0.272251605987549,0,12948,0,12948,"NA",NA,NA
"7866","NTC-34","RP",0,"HEX",0.272251605987549,0,12948,0,12948,"NA",NA,NA
"7888","EB-34","N1",0,"FAM",0.233834564685822,0,15075,0,15075,"NA",10/02/20,NA
"7889","EB-34","N2",0,"FAM/HEX",0.233834564685822,0,15075,0,15075,"NA",10/02/20,NA
"7890","EB-34","RP",0,"HEX",0.233834564685822,0,15075,0,15075,"NA",10/02/20,NA
"7891","EB-34","N1",0,"FAM",0.27033057808876,0,13040,0,13040,"NA",10/02/20,NA
"7892","EB-34","N2",0,"FAM/HEX",0.27033057808876,0,13040,0,13040,"NA",10/02/20,NA
"7893","EB-34","RP",0,"HEX",0.27033057808876,0,13040,0,13040,"NA",10/02/20,NA
"8023","NegCtl-34","N1",0,"FAM",0.262381762266159,0,13435,0,13435,"NA",NA,NA
"8024","NegCtl-34","N2",0.175148218870163,"FAM/HEX",0.561091780662537,0.0265332795679569,13435,2,13433,"NA",NA,NA
"8025","NegCtl-34","RP",23.3479976654053,"HEX",26.1678829193115,20.5348587036133,13435,264,13171,"NA",NA,NA
"8026","NegCtl-34","N1",0.0804176926612854,"FAM",0.384124487638474,0.00337743246927857,14630,1,14629,"NA",NA,NA
"8027","NegCtl-34","N2",0.0804176926612854,"FAM/HEX",0.384124487638474,0.00337743246927857,14630,1,14629,"NA",NA,NA
"8028","NegCtl-34","RP",22.7344379425049,"HEX",25.4004383087158,20.0744667053223,14630,280,14350,"NA",NA,NA
"8050","PosCtl-34","N1",32.2006454467773,"FAM",35.6134948730469,28.7976703643799,12704,343,12361,"NA",NA,NA
"8051","PosCtl-34","N2",33.1527900695801,"FAM/HEX",36.6165084838867,29.6992435455322,12704,353,12351,"NA",NA,NA
"8052","PosCtl-34","RP",28.0203380584717,"HEX",31.2008056640625,24.8484439849854,12704,299,12405,"NA",NA,NA
"8053","PosCtl-34","N1",24.0838737487793,"FAM",27.0672206878662,21.1080760955811,12387,251,12136,"NA",NA,NA
"8054","PosCtl-34","N2",29.4277229309082,"FAM/HEX",32.7296905517578,26.1349983215332,12387,306,12081,"NA",NA,NA
"8055","PosCtl-34","RP",25.4418258666992,"HEX",28.5091228485107,22.3825035095215,12387,265,12122,"NA",NA,NA
"8077","NTC-35","N1",0,"FAM",0.278511732816696,0,12657,0,12657,"NA",NA,NA
"8078","NTC-35","N2",0,"FAM/HEX",0.278511732816696,0,12657,0,12657,"NA",NA,NA
"8079","NTC-35","RP",0,"HEX",0.278511732816696,0,12657,0,12657,"NA",NA,NA
"8080","NTC-35","N1",0,"FAM",0.267987489700317,0,13154,0,13154,"NA",NA,NA
"8081","NTC-35","N2",0,"FAM/HEX",0.267987489700317,0,13154,0,13154,"NA",NA,NA
"8082","NTC-35","RP",0,"HEX",0.267987489700317,0,13154,0,13154,"NA",NA,NA
"8101","EB-35","N1",0,"FAM",0.350734412670135,0,10051,0,10051,"EB-35",10/05/20,NA
"8102","EB-35","N2",0,"FAM/HEX",0.350734412670135,0,10051,0,10051,"EB-35",10/05/20,NA
"8103","EB-35","RP",0,"HEX",0.350734412670135,0,10051,0,10051,"EB-35",10/05/20,NA
"8104","EB-35","N1",0,"FAM",0.258779436349869,0,13622,0,13622,"EB-35",10/05/20,NA
"8105","EB-35","N2",0,"FAM/HEX",0.258779436349869,0,13622,0,13622,"EB-35",10/05/20,NA
"8106","EB-35","RP",0,"HEX",0.258779436349869,0,13622,0,13622,"EB-35",10/05/20,NA
"8221","NegCtl-35","N1",0,"FAM",0.357565820217133,0,9859,0,9859,"NA",NA,NA
"8222","NegCtl-35","N2",0,"FAM/HEX",0.357565820217133,0,9859,0,9859,"NA",NA,NA
"8223","NegCtl-35","RP",18.5217971801758,"HEX",21.4508266448975,15.600040435791,9859,154,9705,"NA",NA,NA
"8224","NegCtl-35","N1",0,"FAM",0.331690162420273,0,10628,0,10628,"NA",NA,NA
"8225","NegCtl-35","N2",0,"FAM/HEX",0.331690162420273,0,10628,0,10628,"NA",NA,NA
"8226","NegCtl-35","RP",16.049108505249,"HEX",18.6734085083008,13.4306497573853,10628,144,10484,"NA",NA,NA
"8245","PosCtl-35","N1",27.7000350952148,"FAM",30.8129768371582,24.595308303833,13107,305,12802,"NA",NA,NA
"8246","PosCtl-35","N2",31.1051616668701,"FAM/HEX",34.4065551757812,27.8130054473877,13107,342,12765,"NA",NA,NA
"8247","PosCtl-35","RP",27.7000350952148,"HEX",30.8129768371582,24.595308303833,13107,305,12802,"NA",NA,NA
"8248","PosCtl-35","N1",29.0616703033447,"FAM",32.2961502075195,25.8360576629639,12746,311,12435,"NA",NA,NA
"8249","PosCtl-35","N2",31.6189079284668,"FAM/HEX",34.9947357177734,28.2527351379395,12746,338,12408,"NA",NA,NA
"8250","PosCtl-35","RP",27.9269008636475,"HEX",31.0967483520508,24.7655715942383,12746,299,12447,"NA",NA,NA
"8269","NTC-36","N1",0,"FAM",0.305871099233627,0,11525,0,11525,"NA",NA,NA
"8270","NTC-36","N2",0.102084301412106,"FAM/HEX",0.487634539604187,0.00428736256435513,11525,1,11524,"NA",NA,NA
"8271","NTC-36","RP",0,"HEX",0.305871099233627,0,11525,0,11525,"NA",NA,NA
"8287","EB-36","N1",0,"FAM",0.285667240619659,0,12340,0,12340,"NA",NA,NA
"8288","EB-36","N2",0,"FAM/HEX",0.285667240619659,0,12340,0,12340,"NA",NA,NA
"8289","EB-36","RP",0.0953418388962746,"HEX",0.455422282218933,0.0040042013861239,12340,1,12339,"NA",NA,NA
"8377","NegCtl-36","N1",0,"FAM",0.280194371938705,0,12581,0,12581,"NA",NA,NA
"8378","NegCtl-36","N2",0.0935154110193253,"FAM/HEX",0.446696639060974,0.00392749765887856,12581,1,12580,"NA",NA,NA
"8379","NegCtl-36","RP",9.57706832885742,"HEX",11.4371538162231,7.71991872787476,12581,102,12479,"NA",NA,NA
"8395","PosCtl-36","N1",10.6334381103516,"FAM",13.0578088760376,8.53202724456787,9558,86,9472,"NA",NA,NA
"8396","PosCtl-36","N2",11.2546262741089,"FAM/HEX",13.7450361251831,9.08760261535645,9558,91,9467,"NA",NA,NA
"8397","PosCtl-36","RP",12.3735952377319,"HEX",14.8013343811035,9.95085525512695,9558,100,9458,"NA",NA,NA
"8413","NTC-37","N1",0,"FAM",0.261855453252792,0,13462,0,13462,"NA",NA,NA
"8414","NTC-37","N2",0,"FAM/HEX",0.261855453252792,0,13462,0,13462,"NA",NA,NA
"8415","NTC-37","RP",0,"HEX",0.261855453252792,0,13462,0,13462,"NA",NA,NA
"8416","NTC-37","N1",0,"FAM",0.275615215301514,0,12790,0,12790,"NA",NA,NA
"8417","NTC-37","N2",0.0919872298836708,"FAM/HEX",0.439395844936371,0.00386331859044731,12790,1,12789,"NA",NA,NA
"8418","NTC-37","RP",0,"HEX",0.275615215301514,0,12790,0,12790,"NA",NA,NA
"8449","EB-37","N1",0,"FAM",0.255163818597794,0,13815,0,13815,"NA",10/08/20,NA
"8450","EB-37","N2",0,"FAM/HEX",0.255163818597794,0,13815,0,13815,"NA",10/08/20,NA
"8451","EB-37","RP",0,"HEX",0.255163818597794,0,13815,0,13815,"NA",10/08/20,NA
"8452","EB-37","N1",0,"FAM",0.241492614150047,0,14597,0,14597,"NA",10/08/20,NA
"8453","EB-37","N2",0,"FAM/HEX",0.241492614150047,0,14597,0,14597,"NA",10/08/20,NA
"8454","EB-37","RP",0,"HEX",0.241492614150047,0,14597,0,14597,"NA",10/08/20,NA
"8629","NegCtl-37","N1",0,"FAM",0.259255290031433,0,13597,0,13597,"NA",NA,NA
"8630","NegCtl-37","N2",0,"FAM/HEX",0.259255290031433,0,13597,0,13597,"NA",NA,NA
"8631","NegCtl-37","RP",6.24630069732666,"HEX",7.80941295623779,4.90819025039673,13597,72,13525,"NA",NA,NA
"8632","NegCtl-37","N1",0.100514382123947,"FAM",0.480134129524231,0.00422143097966909,11705,1,11704,"NA",NA,NA
"8633","NegCtl-37","N2",0.100514382123947,"FAM/HEX",0.480134129524231,0.00422143097966909,11705,1,11704,"NA",NA,NA
"8634","NegCtl-37","RP",8.16961765289307,"HEX",10.0905389785767,6.51103591918945,11705,81,11624,"NA",NA,NA
"8665","PosCtl-37","N1",2.67840695381165,"FAM",3.67058157920837,1.88389110565186,15391,35,15356,"NA",NA,NA
"8666","PosCtl-37","N2",3.29147124290466,"FAM/HEX",4.3799877166748,2.40071725845337,15391,43,15348,"NA",NA,NA
"8667","PosCtl-37","RP",6.82280492782593,"HEX",8.34708404541016,5.49746561050415,15391,89,15302,"NA",NA,NA
"8668","PosCtl-37","N1",3.74791836738586,"FAM",5.03818225860596,2.70001649856567,12576,40,12536,"NA",NA,NA
"8669","PosCtl-37","N2",3.65407466888428,"FAM/HEX",4.92967462539673,2.62078857421875,12576,39,12537,"NA",NA,NA
"8670","PosCtl-37","RP",8.82662200927734,"HEX",10.7437887191772,7.15396642684937,12576,94,12482,"NA",NA,NA
"8701","NTC-37","N1",0,"FAM",0.273752897977829,0,12877,0,12877,"NA",NA,NA
"8702","NTC-37","N2",0.0913657173514366,"FAM/HEX",0.436426609754562,0.00383721687830985,12877,1,12876,"NA",NA,NA
"8703","NTC-37","RP",0,"HEX",0.273752897977829,0,12877,0,12877,"NA",NA,NA
"8704","NTC-37","N1",0,"FAM",0.243949577212334,0,14450,0,14450,"NA",NA,NA
"8705","NTC-37","N2",0.0814194604754448,"FAM/HEX",0.388910204172134,0.0034195042680949,14450,1,14449,"NA",NA,NA
"8706","NTC-37","RP",0,"HEX",0.243949577212334,0,14450,0,14450,"NA",NA,NA
"8731","EB-38","N1",0,"FAM",0.250200927257538,0,14089,0,14089,"NA",10/12/20,NA
"8732","EB-38","N2",0,"FAM/HEX",0.250200927257538,0,14089,0,14089,"NA",10/12/20,NA
"8733","EB-38","RP",0,"HEX",0.250200927257538,0,14089,0,14089,"NA",10/12/20,NA
"8734","EB-38","N1",0,"FAM",0.266750305891037,0,13215,0,13215,"NA",10/12/20,NA
"8735","EB-38","N2",0,"FAM/HEX",0.266750305891037,0,13215,0,13215,"NA",10/12/20,NA
"8736","EB-38","RP",0,"HEX",0.266750305891037,0,13215,0,13215,"NA",10/12/20,NA
"8881","NegCtl-38","N1",0,"FAM",0.346391350030899,0,10177,0,10177,"NA",NA,NA
"8882","NegCtl-38","N2",0,"FAM/HEX",0.346391350030899,0,10177,0,10177,"NA",NA,NA
"8883","NegCtl-38","RP",12.6684646606445,"HEX",15.0491847991943,10.292552947998,10177,109,10068,"NA",NA,NA
"8884","NegCtl-38","N1",0,"FAM",0.281762301921844,0,12511,0,12511,"NA",NA,NA
"8885","NegCtl-38","N2",0,"FAM/HEX",0.281762301921844,0,12511,0,12511,"NA",NA,NA
"8886","NegCtl-38","RP",11.4336013793945,"HEX",13.4726362228394,9.39809513092041,12511,121,12390,"NA",NA,NA
"8911","PosCtl-38","N1",16.7572460174561,"FAM",19.2216243743896,14.298020362854,12586,178,12408,"NA",NA,NA
"8912","PosCtl-38","N2",17.4211406707764,"FAM/HEX",19.934268951416,14.9133710861206,12586,185,12401,"NA",NA,NA
"8913","PosCtl-38","RP",16.946891784668,"HEX",19.4252891540527,14.473705291748,12586,180,12406,"NA",NA,NA
"8914","PosCtl-38","N1",13.9040260314941,"FAM",16.0809898376465,11.7310838699341,13363,157,13206,"NA",NA,NA
"8915","PosCtl-38","N2",15.151891708374,"FAM/HEX",17.4251441955566,12.8830251693726,13363,171,13192,"NA",NA,NA
"8916","PosCtl-38","RP",15.5978803634644,"HEX",17.9045963287354,13.2956771850586,13363,176,13187,"NA",NA,NA
"9037","NTC-40","N1",0,"FAM",0.23958845436573,0,14713,0,14713,"NA",NA,NA
"9038","NTC-40","N2",0,"FAM/HEX",0.23958845436573,0,14713,0,14713,"NA",NA,NA
"9039","NTC-40","RP",0,"HEX",0.23958845436573,0,14713,0,14713,"NA",NA,NA
"9040","NTC-40","N1",0,"FAM",0.237313956022263,0,14854,0,14854,"NA",NA,NA
"9041","NTC-40","N2",0,"FAM/HEX",0.237313956022263,0,14854,0,14854,"NA",NA,NA
"9042","NTC-40","RP",0,"HEX",0.237313956022263,0,14854,0,14854,"NA",NA,NA
"9073","EB-40","N1",0,"FAM",0.275356858968735,0,12802,0,12802,"NA",10/15/20,NA
"9074","EB-40","N2",0,"FAM/HEX",0.275356858968735,0,12802,0,12802,"NA",10/15/20,NA
"9075","EB-40","RP",0,"HEX",0.275356858968735,0,12802,0,12802,"NA",10/15/20,NA
"9076","EB-40","N1",0,"FAM",0.257456302642822,0,13692,0,13692,"NA",10/15/20,NA
"9077","EB-40","N2",0,"FAM/HEX",0.257456302642822,0,13692,0,13692,"NA",10/15/20,NA
"9078","EB-40","RP",0,"HEX",0.257456302642822,0,13692,0,13692,"NA",10/15/20,NA
"9253","NegCtl-40","N1",0,"FAM",0.279107213020325,0,12630,0,12630,"NA",NA,NA
"9254","NegCtl-40","N2",0,"FAM/HEX",0.279107213020325,0,12630,0,12630,"NA",NA,NA
"9255","NegCtl-40","RP",16.6984519958496,"HEX",19.1541728973389,14.2478446960449,12630,178,12452,"NA",NA,NA
"9256","NegCtl-40","N1",0,"FAM",0.313014984130859,0,11262,0,11262,"NA",NA,NA
"9257","NegCtl-40","N2",0,"FAM/HEX",0.313014984130859,0,11262,0,11262,"NA",NA,NA
"9258","NegCtl-40","RP",18.0003032684326,"HEX",20.7014026641846,15.3053913116455,11262,171,11091,"NA",NA,NA
"9289","PosCtl-40","N1",13.6763582229614,"FAM",15.8598098754883,11.4969520568848,13065,151,12914,"NA",NA,NA
"9290","PosCtl-40","N2",14.405387878418,"FAM/HEX",16.6466808319092,12.1683549880981,13065,159,12906,"NA",NA,NA
"9291","PosCtl-40","RP",14.405387878418,"HEX",16.6466808319092,12.1683549880981,13065,159,12906,"NA",NA,NA
"9292","PosCtl-40","N1",15.779821395874,"FAM",18.1068630218506,13.4573736190796,13285,177,13108,"NA",NA,NA
"9293","PosCtl-40","N2",16.9471778869629,"FAM/HEX",19.3594455718994,14.5398464202881,13285,190,13095,"NA",NA,NA
"9294","PosCtl-40","RP",15.1517238616943,"HEX",17.4316329956055,12.8762254714966,13285,170,13115,"NA",NA,NA
"9325","NTC-41","N1",0,"FAM",0.243410483002663,0,14482,0,14482,"NA",NA,NA
"9326","NTC-41","N2",0,"FAM/HEX",0.243410483002663,0,14482,0,14482,"NA",NA,NA
"9327","NTC-41","RP",0,"HEX",0.243410483002663,0,14482,0,14482,"NA",NA,NA
"9328","NTC-41","N1",0,"FAM",0.290541589260101,0,12133,0,12133,"NA",NA,NA
"9329","NTC-41","N2",0,"FAM/HEX",0.290541589260101,0,12133,0,12133,"NA",NA,NA
"9330","NTC-41","RP",0,"HEX",0.290541589260101,0,12133,0,12133,"NA",NA,NA
"9361","EB-41","N1",0,"FAM",0.293688744306564,0,12003,0,12003,"NA",10/19/20,NA
"9362","EB-41","N2",0,"FAM/HEX",0.293688744306564,0,12003,0,12003,"NA",10/19/20,NA
"9363","EB-41","RP",0,"HEX",0.293688744306564,0,12003,0,12003,"NA",10/19/20,NA
"9364","EB-41","N1",0,"FAM",0.319889754056931,0,11020,0,11020,"NA",10/19/20,NA
"9365","EB-41","N2",0,"FAM/HEX",0.319889754056931,0,11020,0,11020,"NA",10/19/20,NA
"9366","EB-41","RP",0,"HEX",0.319889754056931,0,11020,0,11020,"NA",10/19/20,NA
"9541","NegCtl-41","N1",0,"FAM",0.272230565547943,0,12949,0,12949,"NA",NA,NA
"9542","NegCtl-41","N2",0,"FAM/HEX",0.272230565547943,0,12949,0,12949,"NA",NA,NA
"9543","NegCtl-41","RP",16.1921062469482,"HEX",18.5800094604492,13.8090381622314,12949,177,12772,"NA",NA,NA
"9544","NegCtl-41","N1",0,"FAM",0.225213602185249,0,15652,0,15652,"NA",NA,NA
"9545","NegCtl-41","N2",0,"FAM/HEX",0.225213602185249,0,15652,0,15652,"NA",NA,NA
"9546","NegCtl-41","RP",14.4446830749512,"HEX",16.4950351715088,12.3978977203369,15652,191,15461,"NA",NA,NA
"9577","PosCtl-41","N1",18.066478729248,"FAM",20.8869781494141,15.2527265548706,10368,158,10210,"NA",NA,NA
"9578","PosCtl-41","N2",19.103982925415,"FAM/HEX",22.0050773620605,16.2100238800049,10368,167,10201,"NA",NA,NA
"9579","PosCtl-41","RP",20.7196960449219,"HEX",23.7421779632568,17.7049598693848,10368,181,10187,"NA",NA,NA
"9580","PosCtl-41","N1",17.9540328979492,"FAM",20.5946140289307,15.3193645477295,11753,178,11575,"NA",NA,NA
"9581","PosCtl-41","N2",18.2589874267578,"FAM/HEX",20.9221000671387,15.6018915176392,11753,181,11572,"NA",NA,NA
"9582","PosCtl-41","RP",19.4796047210693,"HEX",22.2311096191406,16.7345199584961,11753,193,11560,"NA",NA,NA
"9613","NTC-42","N1",0,"FAM",0.30645614862442,0,11503,0,11503,"NA",NA,NA
"9614","NTC-42","N2",0,"FAM/HEX",0.30645614862442,0,11503,0,11503,"NA",NA,NA
"9615","NTC-42","RP",0,"HEX",0.30645614862442,0,11503,0,11503,"NA",NA,NA
"9616","NTC-42","N1",0,"FAM",0.247982934117317,0,14215,0,14215,"NA",NA,NA
"9617","NTC-42","N2",0.0827655270695686,"FAM/HEX",0.39534068107605,0.00347603484988213,14215,1,14214,"NA",NA,NA
"9618","NTC-42","RP",0,"HEX",0.247982934117317,0,14215,0,14215,"NA",NA,NA
"9637","EB-42","N1",0,"FAM",0.305261790752411,0,11548,0,11548,"NA",10/20/20,NA
"9638","EB-42","N2",0,"FAM/HEX",0.305261790752411,0,11548,0,11548,"NA",10/20/20,NA
"9639","EB-42","RP",0,"HEX",0.305261790752411,0,11548,0,11548,"NA",10/20/20,NA
"9640","EB-42","N1",0,"FAM",0.270392805337906,0,13037,0,13037,"NA",10/20/20,NA
"9641","EB-42","N2",0.090244360268116,"FAM/HEX",0.431069493293762,0.00379012385383248,13037,1,13036,"NA",10/20/20,NA
"9642","EB-42","RP",0,"HEX",0.270392805337906,0,13037,0,13037,"NA",10/20/20,NA
"9757","NegCtl-42","N1",0,"FAM",0.317899018526077,0,11089,0,11089,"NA",NA,NA
"9758","NegCtl-42","N2",0,"FAM/HEX",0.317899018526077,0,11089,0,11089,"NA",NA,NA
"9759","NegCtl-42","RP",13.6589498519897,"HEX",16.0276393890381,11.2950210571289,11089,128,10961,"NA",NA,NA
"9760","NegCtl-42","N1",0,"FAM",0.327316254377365,0,10770,0,10770,"NA",NA,NA
"9761","NegCtl-42","N2",0.109240964055061,"FAM/HEX",0.521826326847076,0.00458791665732861,10770,1,10769,"NA",NA,NA
"9762","NegCtl-42","RP",14.1765022277832,"HEX",16.6254787445068,11.7326107025146,10770,129,10641,"NA",NA,NA
"9781","PosCtl-42","N1",12.8978414535522,"FAM",15.1794633865356,10.6206350326538,11281,123,11158,"NA",NA,NA
"9782","PosCtl-42","N2",15.5367336273193,"FAM/HEX",18.0425586700439,13.0362358093262,11281,148,11133,"NA",NA,NA
"9783","PosCtl-42","RP",13.8471612930298,"HEX",16.211820602417,11.4872436523438,11281,132,11149,"NA",NA,NA
"9784","PosCtl-42","N1",13.488468170166,"FAM",15.7249727249146,11.2562065124512,12281,140,12141,"NA",NA,NA
"9785","PosCtl-42","N2",14.8458604812622,"FAM/HEX",17.1929893493652,12.5034036636353,12281,154,12127,"NA",NA,NA
"9786","PosCtl-42","RP",15.816385269165,"HEX",18.2395992279053,13.3981513977051,12281,164,12117,"NA",NA,NA
"9805","NTC-43","N1",0,"FAM",0.297833055257797,0,11836,0,11836,"NA",NA,NA
"9806","NTC-43","N2",0,"FAM/HEX",0.297833055257797,0,11836,0,11836,"NA",NA,NA
"9807","NTC-43","RP",0,"HEX",0.297833055257797,0,11836,0,11836,"NA",NA,NA
"9808","NTC-43","N1",0,"FAM",0.314607501029968,0,11205,0,11205,"NA",NA,NA
"9809","NTC-43","N2",0.420055538415909,"FAM/HEX",0.990626096725464,0.126735970377922,11205,4,11201,"NA",NA,NA
"9810","NTC-43","RP",0,"HEX",0.314607501029968,0,11205,0,11205,"NA",NA,NA
"9841","EB-43","N1",0,"FAM",0.340173274278641,0,10363,0,10363,"NA",10/22/20,NA
"9842","EB-43","N2",0,"FAM/HEX",0.340173274278641,0,10363,0,10363,"NA",10/22/20,NA
"9843","EB-43","RP",0,"HEX",0.340173274278641,0,10363,0,10363,"NA",10/22/20,NA
"9844","EB-43","N1",0,"FAM",0.281762301921844,0,12511,0,12511,"NA",10/22/20,NA
"9845","EB-43","N2",0,"FAM/HEX",0.281762301921844,0,12511,0,12511,"NA",10/22/20,NA
"9846","EB-43","RP",0,"HEX",0.281762301921844,0,12511,0,12511,"NA",10/22/20,NA
"10021","NegCtl-43","N1",0,"FAM",0.347449868917465,0,10146,0,10146,"NA",NA,NA
"10022","NegCtl-43","N2",0,"FAM/HEX",0.347449868917465,0,10146,0,10146,"NA",NA,NA
"10023","NegCtl-43","RP",12.8246011734009,"HEX",15.2237014770508,10.4303817749023,10146,110,10036,"NA",NA,NA
